Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
ALABAMA,2017,1,158,0,0
ALABAMA,2017,1,158,0,0
ALASKA,2017,1,158,0,0
ALASKA,2017,1,158,0,0
ARIZONA,2017,1,158,0,0
ARIZONA,2017,1,158,0,0
ARKANSAS,2017,1,158,0,0
ARKANSAS,2017,1,158,0,0
CALIFORNIA,2017,1,158,0,0
CALIFORNIA,2017,1,158,0,0
COLORADO,2017,1,158,0,0
COLORADO,2017,1,158,1,1
CONNECTICUT,2017,1,158,0,0
CONNECTICUT,2017,1,158,0,0
DELAWARE,2017,1,158,0,0
DELAWARE,2017,1,158,0,0
FLORIDA,2017,1,158,0,0
FLORIDA,2017,1,158,0,0
GEORGIA,2017,1,158,0,0
GEORGIA,2017,1,158,0,0
HAWAII,2017,1,158,0,0
HAWAII,2017,1,158,0,0
IDAHO,2017,1,158,0,0
IDAHO,2017,1,158,0,0
ILLINOIS,2017,1,158,0,0
ILLINOIS,2017,1,158,0,0
INDIANA,2017,1,158,0,0
INDIANA,2017,1,158,0,0
IOWA,2017,1,158,0,0
IOWA,2017,1,158,0,0
KANSAS,2017,1,158,0,0
KANSAS,2017,1,158,0,0
KENTUCKY,2017,1,158,0,0
KENTUCKY,2017,1,158,0,0
LOUISIANA,2017,1,158,0,0
LOUISIANA,2017,1,158,0,0
MAINE,2017,1,158,0,0
MAINE,2017,1,158,0,0
MARYLAND,2017,1,158,0,0
MARYLAND,2017,1,158,0,0
MASSACHUSETTS,2017,1,158,0,0
MASSACHUSETTS,2017,1,158,0,0
MICHIGAN,2017,1,158,0,0
MICHIGAN,2017,1,158,0,0
MINNESOTA,2017,1,158,0,0
MINNESOTA,2017,1,158,0,0
MISSISSIPPI,2017,1,158,0,0
MISSISSIPPI,2017,1,158,0,0
MISSOURI,2017,1,158,0,0
MISSOURI,2017,1,158,0,0
MONTANA,2017,1,158,0,0
MONTANA,2017,1,158,0,0
NEBRASKA,2017,1,158,0,0
NEBRASKA,2017,1,158,0,0
NEVADA,2017,1,158,0,0
NEVADA,2017,1,158,0,0
NEW HAMPSHIRE,2017,1,158,0,0
NEW HAMPSHIRE,2017,1,158,0,0
NEW JERSEY,2017,1,158,0,0
