Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
ALABAMA,2014,1,1,4,4
ALABAMA,2014,1,1,0,4
ALASKA,2014,1,1,0,0
ALASKA,2014,1,1,0,0
ARIZONA,2014,1,1,24,24
ARIZONA,2014,1,1,0,24
ARKANSAS,2014,1,1,0,0
ARKANSAS,2014,1,1,0,0
CALIFORNIA,2014,1,1,0,0
CALIFORNIA,2014,1,1,0,0
COLORADO,2014,1,1,0,0
COLORADO,2014,1,1,0,0
CONNECTICUT,2014,1,1,0,0
CONNECTICUT,2014,1,1,0,0
DELAWARE,2014,1,1,0,0
DELAWARE,2014,1,1,0,0
FLORIDA,2014,1,1,27,27
FLORIDA,2014,1,1,1,28
GEORGIA,2014,1,1,19,19
GEORGIA,2014,1,1,0,19
HAWAII,2014,1,1,0,0
HAWAII,2014,1,1,0,0
IDAHO,2014,1,1,0,0
IDAHO,2014,1,1,0,0
ILLINOIS,2014,1,1,0,0
ILLINOIS,2014,1,1,0,0
INDIANA,2014,1,1,0,0
INDIANA,2014,1,1,0,0
IOWA,2014,1,1,0,0
IOWA,2014,1,1,0,0
KANSAS,2014,1,1,0,0
KANSAS,2014,1,1,0,0
KENTUCKY,2014,1,1,4,4
KENTUCKY,2014,1,1,1,5
LOUISIANA,2014,1,1,4,4
LOUISIANA,2014,1,1,2,6
MAINE,2014,1,1,4,4
MAINE,2014,1,1,0,4
MARYLAND,2014,1,1,7,7
MARYLAND,2014,1,1,1,8
MASSACHUSETTS,2014,1,1,0,0
MASSACHUSETTS,2014,1,1,0,0
MICHIGAN,2014,1,1,4,4
MICHIGAN,2014,1,1,0,4
MINNESOTA,2014,1,1,0,0
MINNESOTA,2014,1,1,0,0
MISSISSIPPI,2014,1,1,8,8
MISSISSIPPI,2014,1,1,1,9
MISSOURI,2014,1,1,0,0
MISSOURI,2014,1,1,0,0
MONTANA,2014,1,1,2,2
MONTANA,2014,1,1,0,2
NEBRASKA,2014,1,1,5,5
NEBRASKA,2014,1,1,0,5
NEVADA,2014,1,1,0,0
NEVADA,2014,1,1,0,0
NEW HAMPSHIRE,2014,1,1,0,0
NEW HAMPSHIRE,2014,1,1,0,0
NEW JERSEY,2014,1,1,0,0
NEW JERSEY,2014,1,1,0,0
NEW MEXICO,2014,1,1,3,3
NEW MEXICO,2014,1,1,0,3
NEW YORK,2014,1,1,4,4
NEW YORK,2014,1,1,0,4
NORTH CAROLINA,2014,1,1,0,0
NORTH CAROLINA,2014,1,1,0,0
NORTH DAKOTA,2014,1,1,0,0
NORTH DAKOTA,2014,1,1,0,0
OHIO,2014,1,1,17,17
OHIO,2014,1,1,0,17
OKLAHOMA,2014,1,1,0,0
OKLAHOMA,2014,1,1,0,0
OREGON,2014,1,1,0,0
OREGON,2014,1,1,0,0
PENNSYLVANIA,2014,1,1,0,0
PENNSYLVANIA,2014,1,1,0,0
RHODE ISLAND,2014,1,1,0,0
RHODE ISLAND,2014,1,1,0,0
SOUTH CAROLINA,2014,1,1,11,11
SOUTH CAROLINA,2014,1,1,0,11
SOUTH DAKOTA,2014,1,1,1,1
SOUTH DAKOTA,2014,1,1,0,1
TENNESSEE,2014,1,1,9,9
TENNESSEE,2014,1,1,0,9
TEXAS,2014,1,1,0,0
TEXAS,2014,1,1,0,0
UTAH,2014,1,1,0,0
UTAH,2014,1,1,0,0
VERMONT,2014,1,1,0,0
VERMONT,2014,1,1,0,0
VIRGINIA,2014,1,1,0,0
VIRGINIA,2014,1,1,0,0
WASHINGTON,2014,1,1,0,0
WASHINGTON,2014,1,1,0,0
WEST VIRGINIA,2014,1,1,0,0
WEST VIRGINIA,2014,1,1,0,0
WISCONSIN,2014,1,1,5,5
WISCONSIN,2014,1,1,0,5
WYOMING,2014,1,1,0,0
WYOMING,2014,1,1,0,0
ALABAMA,2014,2,2,5,9
ALABAMA,2014,2,2,0,9
ALASKA,2014,2,2,1,1
ALASKA,2014,2,2,0,1
ARIZONA,2014,2,2,25,49
ARIZONA,2014,2,2,2,51
ARKANSAS,2014,2,2,0,0
ARKANSAS,2014,2,2,0,0
CALIFORNIA,2014,2,2,0,0
CALIFORNIA,2014,2,2,0,0
COLORADO,2014,2,2,0,0
COLORADO,2014,2,2,0,0
CONNECTICUT,2014,2,2,0,0
CONNECTICUT,2014,2,2,0,0
DELAWARE,2014,2,2,0,0
DELAWARE,2014,2,2,0,0
FLORIDA,2014,2,2,42,70
FLORIDA,2014,2,2,3,73
GEORGIA,2014,2,2,17,36
GEORGIA,2014,2,2,1,37
HAWAII,2014,2,2,2,2
HAWAII,2014,2,2,0,2
IDAHO,2014,2,2,0,0
IDAHO,2014,2,2,0,0
ILLINOIS,2014,2,2,0,0
ILLINOIS,2014,2,2,0,0
INDIANA,2014,2,2,0,0
INDIANA,2014,2,2,0,0
IOWA,2014,2,2,0,0
IOWA,2014,2,2,0,0
KANSAS,2014,2,2,1,1
KANSAS,2014,2,2,0,1
KENTUCKY,2014,2,2,4,9
KENTUCKY,2014,2,2,0,9
LOUISIANA,2014,2,2,1,7
LOUISIANA,2014,2,2,0,7
MAINE,2014,2,2,3,7
MAINE,2014,2,2,0,7
MARYLAND,2014,2,2,12,20
MARYLAND,2014,2,2,0,20
MASSACHUSETTS,2014,2,2,0,0
MASSACHUSETTS,2014,2,2,0,0
MICHIGAN,2014,2,2,6,10
MICHIGAN,2014,2,2,0,10
MINNESOTA,2014,2,2,0,0
MINNESOTA,2014,2,2,0,0
MISSISSIPPI,2014,2,2,2,11
MISSISSIPPI,2014,2,2,0,11
MISSOURI,2014,2,2,0,0
MISSOURI,2014,2,2,0,0
MONTANA,2014,2,2,0,2
MONTANA,2014,2,2,0,2
NEBRASKA,2014,2,2,5,10
NEBRASKA,2014,2,2,1,11
NEVADA,2014,2,2,1,1
NEVADA,2014,2,2,0,1
NEW HAMPSHIRE,2014,2,2,0,0
NEW HAMPSHIRE,2014,2,2,0,0
NEW JERSEY,2014,2,2,0,0
NEW JERSEY,2014,2,2,0,0
NEW MEXICO,2014,2,2,4,7
NEW MEXICO,2014,2,2,0,7
NEW YORK,2014,2,2,0,4
NEW YORK,2014,2,2,0,4
NORTH CAROLINA,2014,2,2,0,0
NORTH CAROLINA,2014,2,2,0,0
NORTH DAKOTA,2014,2,2,0,0
NORTH DAKOTA,2014,2,2,0,0
OHIO,2014,2,2,31,48
OHIO,2014,2,2,0,48
OKLAHOMA,2014,2,2,0,0
OKLAHOMA,2014,2,2,0,0
OREGON,2014,2,2,0,0
OREGON,2014,2,2,0,0
PENNSYLVANIA,2014,2,2,0,0
PENNSYLVANIA,2014,2,2,0,0
RHODE ISLAND,2014,2,2,0,0
RHODE ISLAND,2014,2,2,0,0
SOUTH CAROLINA,2014,2,2,1,12
SOUTH CAROLINA,2014,2,2,0,12
SOUTH DAKOTA,2014,2,2,1,2
SOUTH DAKOTA,2014,2,2,0,2
TENNESSEE,2014,2,2,16,25
TENNESSEE,2014,2,2,0,25
TEXAS,2014,2,2,15,15
TEXAS,2014,2,2,0,15
UTAH,2014,2,2,0,0
UTAH,2014,2,2,0,0
VERMONT,2014,2,2,0,0
VERMONT,2014,2,2,0,0
VIRGINIA,2014,2,2,0,0
VIRGINIA,2014,2,2,0,0
WASHINGTON,2014,2,2,0,0
WASHINGTON,2014,2,2,0,0
WEST VIRGINIA,2014,2,2,3,3
WEST VIRGINIA,2014,2,2,0,3
WISCONSIN,2014,2,2,7,12
WISCONSIN,2014,2,2,0,12
WYOMING,2014,2,2,0,0
WYOMING,2014,2,2,0,0
ALABAMA,2014,3,3,1,10
ALABAMA,2014,3,3,0,10
ALASKA,2014,3,3,0,1
ALASKA,2014,3,3,0,1
ARIZONA,2014,3,3,18,69
ARIZONA,2014,3,3,0,69
ARKANSAS,2014,3,3,0,0
ARKANSAS,2014,3,3,0,0
CALIFORNIA,2014,3,3,0,0
CALIFORNIA,2014,3,3,0,0
COLORADO,2014,3,3,0,0
COLORADO,2014,3,3,0,0
CONNECTICUT,2014,3,3,0,0
CONNECTICUT,2014,3,3,0,0
DELAWARE,2014,3,3,0,0
DELAWARE,2014,3,3,0,0
FLORIDA,2014,3,3,32,105
FLORIDA,2014,3,3,0,105
GEORGIA,2014,3,3,2,39
GEORGIA,2014,3,3,0,39
HAWAII,2014,3,3,0,2
HAWAII,2014,3,3,0,2
IDAHO,2014,3,3,0,0
IDAHO,2014,3,3,0,0
ILLINOIS,2014,3,3,0,0
ILLINOIS,2014,3,3,0,0
INDIANA,2014,3,3,0,0
INDIANA,2014,3,3,0,0
IOWA,2014,3,3,0,0
IOWA,2014,3,3,0,0
KANSAS,2014,3,3,0,1
KANSAS,2014,3,3,0,1
KENTUCKY,2014,3,3,6,15
KENTUCKY,2014,3,3,0,15
LOUISIANA,2014,3,3,0,7
LOUISIANA,2014,3,3,0,7
MAINE,2014,3,3,0,7
MAINE,2014,3,3,0,7
MARYLAND,2014,3,3,17,37
MARYLAND,2014,3,3,2,39
MASSACHUSETTS,2014,3,3,0,0
MASSACHUSETTS,2014,3,3,0,0
MICHIGAN,2014,3,3,3,13
MICHIGAN,2014,3,3,0,13
MINNESOTA,2014,3,3,0,0
MINNESOTA,2014,3,3,0,0
MISSISSIPPI,2014,3,3,10,21
MISSISSIPPI,2014,3,3,1,22
MISSOURI,2014,3,3,0,0
MISSOURI,2014,3,3,0,0
MONTANA,2014,3,3,0,2
MONTANA,2014,3,3,0,2
NEBRASKA,2014,3,3,0,11
NEBRASKA,2014,3,3,0,11
NEVADA,2014,3,3,0,1
NEVADA,2014,3,3,0,1
NEW HAMPSHIRE,2014,3,3,0,0
NEW HAMPSHIRE,2014,3,3,0,0
NEW JERSEY,2014,3,3,0,0
NEW JERSEY,2014,3,3,0,0
NEW MEXICO,2014,3,3,3,10
NEW MEXICO,2014,3,3,0,10
NEW YORK,2014,3,3,17,21
NEW YORK,2014,3,3,0,21
NORTH CAROLINA,2014,3,3,0,0
NORTH CAROLINA,2014,3,3,0,0
NORTH DAKOTA,2014,3,3,0,0
NORTH DAKOTA,2014,3,3,0,0
OHIO,2014,3,3,27,75
OHIO,2014,3,3,3,78
OKLAHOMA,2014,3,3,0,0
OKLAHOMA,2014,3,3,0,0
OREGON,2014,3,3,0,0
OREGON,2014,3,3,0,0
PENNSYLVANIA,2014,3,3,0,0
PENNSYLVANIA,2014,3,3,0,0
RHODE ISLAND,2014,3,3,0,0
RHODE ISLAND,2014,3,3,0,0
SOUTH CAROLINA,2014,3,3,7,19
SOUTH CAROLINA,2014,3,3,0,19
SOUTH DAKOTA,2014,3,3,1,3
SOUTH DAKOTA,2014,3,3,0,3
TENNESSEE,2014,3,3,5,30
TENNESSEE,2014,3,3,0,30
TEXAS,2014,3,3,9,24
TEXAS,2014,3,3,0,24
UTAH,2014,3,3,0,0
UTAH,2014,3,3,0,0
VERMONT,2014,3,3,2,2
VERMONT,2014,3,3,0,2
VIRGINIA,2014,3,3,0,0
VIRGINIA,2014,3,3,0,0
WASHINGTON,2014,3,3,0,0
WASHINGTON,2014,3,3,0,0
WEST VIRGINIA,2014,3,3,0,3
WEST VIRGINIA,2014,3,3,0,3
WISCONSIN,2014,3,3,7,19
WISCONSIN,2014,3,3,0,19
WYOMING,2014,3,3,0,0
WYOMING,2014,3,3,0,0
ALABAMA,2014,4,4,2,12
ALABAMA,2014,4,4,0,12
ALASKA,2014,4,4,0,1
ALASKA,2014,4,4,0,1
ARIZONA,2014,4,4,12,81
ARIZONA,2014,4,4,0,81
ARKANSAS,2014,4,4,0,0
ARKANSAS,2014,4,4,0,0
CALIFORNIA,2014,4,4,0,0
CALIFORNIA,2014,4,4,0,0
COLORADO,2014,4,4,0,0
COLORADO,2014,4,4,0,0
CONNECTICUT,2014,4,4,0,0
CONNECTICUT,2014,4,4,0,0
DELAWARE,2014,4,4,0,0
DELAWARE,2014,4,4,0,0
FLORIDA,2014,4,4,10,115
FLORIDA,2014,4,4,0,115
GEORGIA,2014,4,4,12,51
GEORGIA,2014,4,4,1,52
HAWAII,2014,4,4,0,2
HAWAII,2014,4,4,0,2
IDAHO,2014,4,4,0,0
IDAHO,2014,4,4,0,0
ILLINOIS,2014,4,4,0,0
ILLINOIS,2014,4,4,0,0
INDIANA,2014,4,4,0,0
INDIANA,2014,4,4,0,0
IOWA,2014,4,4,0,0
IOWA,2014,4,4,0,0
KANSAS,2014,4,4,1,2
KANSAS,2014,4,4,0,2
KENTUCKY,2014,4,4,7,22
KENTUCKY,2014,4,4,0,22
LOUISIANA,2014,4,4,0,7
LOUISIANA,2014,4,4,0,7
MAINE,2014,4,4,1,8
MAINE,2014,4,4,0,8
MARYLAND,2014,4,4,7,46
MARYLAND,2014,4,4,0,46
MASSACHUSETTS,2014,4,4,0,0
MASSACHUSETTS,2014,4,4,0,0
MICHIGAN,2014,4,4,5,18
MICHIGAN,2014,4,4,1,19
MINNESOTA,2014,4,4,0,0
MINNESOTA,2014,4,4,0,0
MISSISSIPPI,2014,4,4,0,22
MISSISSIPPI,2014,4,4,0,22
MISSOURI,2014,4,4,0,0
MISSOURI,2014,4,4,1,1
MONTANA,2014,4,4,1,3
MONTANA,2014,4,4,0,3
NEBRASKA,2014,4,4,4,15
NEBRASKA,2014,4,4,0,15
NEVADA,2014,4,4,0,1
NEVADA,2014,4,4,0,1
NEW HAMPSHIRE,2014,4,4,0,0
NEW HAMPSHIRE,2014,4,4,0,0
NEW JERSEY,2014,4,4,0,0
NEW JERSEY,2014,4,4,0,0
NEW MEXICO,2014,4,4,1,11
NEW MEXICO,2014,4,4,0,11
NEW YORK,2014,4,4,19,40
NEW YORK,2014,4,4,0,40
NORTH CAROLINA,2014,4,4,0,0
NORTH CAROLINA,2014,4,4,0,0
NORTH DAKOTA,2014,4,4,1,1
NORTH DAKOTA,2014,4,4,0,1
OHIO,2014,4,4,27,105
OHIO,2014,4,4,0,105
OKLAHOMA,2014,4,4,1,1
OKLAHOMA,2014,4,4,1,2
OREGON,2014,4,4,0,0
OREGON,2014,4,4,0,0
PENNSYLVANIA,2014,4,4,0,0
PENNSYLVANIA,2014,4,4,0,0
RHODE ISLAND,2014,4,4,0,0
RHODE ISLAND,2014,4,4,0,0
SOUTH CAROLINA,2014,4,4,4,23
SOUTH CAROLINA,2014,4,4,0,23
SOUTH DAKOTA,2014,4,4,1,4
SOUTH DAKOTA,2014,4,4,0,4
TENNESSEE,2014,4,4,18,48
TENNESSEE,2014,4,4,1,49
TEXAS,2014,4,4,15,39
TEXAS,2014,4,4,2,41
UTAH,2014,4,4,0,0
UTAH,2014,4,4,0,0
VERMONT,2014,4,4,0,2
VERMONT,2014,4,4,0,2
VIRGINIA,2014,4,4,0,0
VIRGINIA,2014,4,4,0,0
WASHINGTON,2014,4,4,0,0
WASHINGTON,2014,4,4,0,0
WEST VIRGINIA,2014,4,4,1,4
WEST VIRGINIA,2014,4,4,0,4
WISCONSIN,2014,4,4,4,23
WISCONSIN,2014,4,4,0,23
WYOMING,2014,4,4,0,0
WYOMING,2014,4,4,0,0
ALABAMA,2014,5,5,1,13
ALABAMA,2014,5,5,1,14
ALASKA,2014,5,5,0,1
ALASKA,2014,5,5,0,1
ARIZONA,2014,5,5,12,93
ARIZONA,2014,5,5,0,93
ARKANSAS,2014,5,5,2,2
ARKANSAS,2014,5,5,0,2
CALIFORNIA,2014,5,5,0,0
CALIFORNIA,2014,5,5,0,0
COLORADO,2014,5,5,0,0
COLORADO,2014,5,5,0,0
CONNECTICUT,2014,5,5,0,0
CONNECTICUT,2014,5,5,0,0
DELAWARE,2014,5,5,1,1
DELAWARE,2014,5,5,0,1
FLORIDA,2014,5,5,22,137
FLORIDA,2014,5,5,1,138
GEORGIA,2014,5,5,7,59
GEORGIA,2014,5,5,0,59
HAWAII,2014,5,5,1,3
HAWAII,2014,5,5,0,3
IDAHO,2014,5,5,0,0
IDAHO,2014,5,5,0,0
ILLINOIS,2014,5,5,0,0
ILLINOIS,2014,5,5,0,0
INDIANA,2014,5,5,0,0
INDIANA,2014,5,5,0,0
IOWA,2014,5,5,0,0
IOWA,2014,5,5,0,0
KANSAS,2014,5,5,0,2
KANSAS,2014,5,5,0,2
KENTUCKY,2014,5,5,5,27
KENTUCKY,2014,5,5,0,27
LOUISIANA,2014,5,5,4,11
LOUISIANA,2014,5,5,0,11
MAINE,2014,5,5,2,10
MAINE,2014,5,5,0,10
MARYLAND,2014,5,5,12,58
MARYLAND,2014,5,5,1,59
MASSACHUSETTS,2014,5,5,0,0
MASSACHUSETTS,2014,5,5,0,0
MICHIGAN,2014,5,5,2,21
MICHIGAN,2014,5,5,0,21
MINNESOTA,2014,5,5,0,0
MINNESOTA,2014,5,5,0,0
MISSISSIPPI,2014,5,5,0,22
MISSISSIPPI,2014,5,5,0,22
MISSOURI,2014,5,5,0,1
MISSOURI,2014,5,5,0,1
MONTANA,2014,5,5,1,4
MONTANA,2014,5,5,0,4
NEBRASKA,2014,5,5,3,18
NEBRASKA,2014,5,5,0,18
NEVADA,2014,5,5,1,2
NEVADA,2014,5,5,0,2
NEW HAMPSHIRE,2014,5,5,1,1
NEW HAMPSHIRE,2014,5,5,0,1
NEW JERSEY,2014,5,5,0,0
NEW JERSEY,2014,5,5,0,0
NEW MEXICO,2014,5,5,0,11
NEW MEXICO,2014,5,5,0,11
NEW YORK,2014,5,5,13,53
NEW YORK,2014,5,5,0,53
NORTH CAROLINA,2014,5,5,0,0
NORTH CAROLINA,2014,5,5,0,0
NORTH DAKOTA,2014,5,5,0,1
NORTH DAKOTA,2014,5,5,0,1
OHIO,2014,5,5,14,119
OHIO,2014,5,5,0,119
OKLAHOMA,2014,5,5,1,3
OKLAHOMA,2014,5,5,1,4
OREGON,2014,5,5,0,0
OREGON,2014,5,5,0,0
PENNSYLVANIA,2014,5,5,0,0
PENNSYLVANIA,2014,5,5,0,0
RHODE ISLAND,2014,5,5,0,0
RHODE ISLAND,2014,5,5,0,0
SOUTH CAROLINA,2014,5,5,17,40
SOUTH CAROLINA,2014,5,5,1,41
SOUTH DAKOTA,2014,5,5,1,5
SOUTH DAKOTA,2014,5,5,0,5
TENNESSEE,2014,5,5,9,58
TENNESSEE,2014,5,5,0,58
TEXAS,2014,5,5,35,76
TEXAS,2014,5,5,1,77
UTAH,2014,5,5,0,0
UTAH,2014,5,5,0,0
VERMONT,2014,5,5,2,4
VERMONT,2014,5,5,0,4
VIRGINIA,2014,5,5,0,0
VIRGINIA,2014,5,5,0,0
WASHINGTON,2014,5,5,0,0
WASHINGTON,2014,5,5,0,0
WEST VIRGINIA,2014,5,5,2,6
WEST VIRGINIA,2014,5,5,0,6
WISCONSIN,2014,5,5,6,29
WISCONSIN,2014,5,5,0,29
WYOMING,2014,5,5,0,0
WYOMING,2014,5,5,0,0
ALABAMA,2014,6,6,2,16
ALABAMA,2014,6,6,0,16
ALASKA,2014,6,6,2,3
ALASKA,2014,6,6,0,3
ARIZONA,2014,6,6,14,107
ARIZONA,2014,6,6,2,109
ARKANSAS,2014,6,6,3,5
ARKANSAS,2014,6,6,0,5
CALIFORNIA,2014,6,6,0,0
CALIFORNIA,2014,6,6,0,0
COLORADO,2014,6,6,0,0
COLORADO,2014,6,6,0,0
CONNECTICUT,2014,6,6,0,0
CONNECTICUT,2014,6,6,0,0
DELAWARE,2014,6,6,1,2
DELAWARE,2014,6,6,0,2
FLORIDA,2014,6,6,28,166
FLORIDA,2014,6,6,2,168
GEORGIA,2014,6,6,12,71
GEORGIA,2014,6,6,3,74
HAWAII,2014,6,6,0,3
HAWAII,2014,6,6,0,3
IDAHO,2014,6,6,0,0
IDAHO,2014,6,6,0,0
ILLINOIS,2014,6,6,0,0
ILLINOIS,2014,6,6,0,0
INDIANA,2014,6,6,0,0
INDIANA,2014,6,6,0,0
IOWA,2014,6,6,0,0
IOWA,2014,6,6,0,0
KANSAS,2014,6,6,0,2
KANSAS,2014,6,6,0,2
KENTUCKY,2014,6,6,5,32
KENTUCKY,2014,6,6,0,32
LOUISIANA,2014,6,6,1,12
LOUISIANA,2014,6,6,0,12
MAINE,2014,6,6,2,12
MAINE,2014,6,6,0,12
MARYLAND,2014,6,6,14,73
MARYLAND,2014,6,6,4,77
MASSACHUSETTS,2014,6,6,0,0
MASSACHUSETTS,2014,6,6,0,0
MICHIGAN,2014,6,6,2,23
MICHIGAN,2014,6,6,0,23
MINNESOTA,2014,6,6,0,0
MINNESOTA,2014,6,6,0,0
MISSISSIPPI,2014,6,6,1,23
MISSISSIPPI,2014,6,6,0,23
MISSOURI,2014,6,6,0,1
MISSOURI,2014,6,6,0,1
MONTANA,2014,6,6,0,4
MONTANA,2014,6,6,0,4
NEBRASKA,2014,6,6,3,21
NEBRASKA,2014,6,6,1,22
NEVADA,2014,6,6,0,2
NEVADA,2014,6,6,0,2
NEW HAMPSHIRE,2014,6,6,0,1
NEW HAMPSHIRE,2014,6,6,0,1
NEW JERSEY,2014,6,6,0,0
NEW JERSEY,2014,6,6,0,0
NEW MEXICO,2014,6,6,0,11
NEW MEXICO,2014,6,6,0,11
NEW YORK,2014,6,6,14,67
NEW YORK,2014,6,6,1,68
NORTH CAROLINA,2014,6,6,0,0
NORTH CAROLINA,2014,6,6,0,0
NORTH DAKOTA,2014,6,6,1,2
NORTH DAKOTA,2014,6,6,0,2
OHIO,2014,6,6,23,142
OHIO,2014,6,6,0,142
OKLAHOMA,2014,6,6,0,4
OKLAHOMA,2014,6,6,0,4
OREGON,2014,6,6,0,0
OREGON,2014,6,6,0,0
PENNSYLVANIA,2014,6,6,0,0
PENNSYLVANIA,2014,6,6,0,0
RHODE ISLAND,2014,6,6,0,0
RHODE ISLAND,2014,6,6,0,0
SOUTH CAROLINA,2014,6,6,0,41
SOUTH CAROLINA,2014,6,6,0,41
SOUTH DAKOTA,2014,6,6,2,7
SOUTH DAKOTA,2014,6,6,0,7
TENNESSEE,2014,6,6,9,67
TENNESSEE,2014,6,6,0,67
TEXAS,2014,6,6,22,99
TEXAS,2014,6,6,2,101
UTAH,2014,6,6,0,0
UTAH,2014,6,6,0,0
VERMONT,2014,6,6,2,6
VERMONT,2014,6,6,0,6
VIRGINIA,2014,6,6,0,0
VIRGINIA,2014,6,6,0,0
WASHINGTON,2014,6,6,0,0
WASHINGTON,2014,6,6,0,0
WEST VIRGINIA,2014,6,6,0,6
WEST VIRGINIA,2014,6,6,0,6
WISCONSIN,2014,6,6,2,31
WISCONSIN,2014,6,6,0,31
WYOMING,2014,6,6,0,0
WYOMING,2014,6,6,0,0
ALABAMA,2014,7,7,3,19
ALABAMA,2014,7,7,0,19
ALASKA,2014,7,7,2,5
ALASKA,2014,7,7,1,6
ARIZONA,2014,7,7,18,127
ARIZONA,2014,7,7,0,127
ARKANSAS,2014,7,7,0,5
ARKANSAS,2014,7,7,0,5
CALIFORNIA,2014,7,7,0,0
CALIFORNIA,2014,7,7,0,0
COLORADO,2014,7,7,0,0
COLORADO,2014,7,7,0,0
CONNECTICUT,2014,7,7,0,0
CONNECTICUT,2014,7,7,0,0
DELAWARE,2014,7,7,0,2
DELAWARE,2014,7,7,0,2
FLORIDA,2014,7,7,42,210
FLORIDA,2014,7,7,0,210
GEORGIA,2014,7,7,3,77
GEORGIA,2014,7,7,0,77
HAWAII,2014,7,7,0,3
HAWAII,2014,7,7,0,3
IDAHO,2014,7,7,0,0
IDAHO,2014,7,7,0,0
ILLINOIS,2014,7,7,0,0
ILLINOIS,2014,7,7,0,0
INDIANA,2014,7,7,0,0
INDIANA,2014,7,7,0,0
IOWA,2014,7,7,0,0
IOWA,2014,7,7,0,0
KANSAS,2014,7,7,0,2
KANSAS,2014,7,7,0,2
KENTUCKY,2014,7,7,3,35
KENTUCKY,2014,7,7,0,35
LOUISIANA,2014,7,7,0,12
LOUISIANA,2014,7,7,0,12
MAINE,2014,7,7,3,15
MAINE,2014,7,7,0,15
MARYLAND,2014,7,7,10,87
MARYLAND,2014,7,7,0,87
MASSACHUSETTS,2014,7,7,0,0
MASSACHUSETTS,2014,7,7,0,0
MICHIGAN,2014,7,7,3,26
MICHIGAN,2014,7,7,0,26
MINNESOTA,2014,7,7,0,0
MINNESOTA,2014,7,7,0,0
MISSISSIPPI,2014,7,7,7,30
MISSISSIPPI,2014,7,7,0,30
MISSOURI,2014,7,7,0,1
MISSOURI,2014,7,7,0,1
MONTANA,2014,7,7,0,4
MONTANA,2014,7,7,0,4
NEBRASKA,2014,7,7,4,26
NEBRASKA,2014,7,7,2,28
NEVADA,2014,7,7,0,2
NEVADA,2014,7,7,0,2
NEW HAMPSHIRE,2014,7,7,0,1
NEW HAMPSHIRE,2014,7,7,0,1
NEW JERSEY,2014,7,7,0,0
NEW JERSEY,2014,7,7,0,0
NEW MEXICO,2014,7,7,8,19
NEW MEXICO,2014,7,7,1,20
NEW YORK,2014,7,7,16,84
NEW YORK,2014,7,7,0,84
NORTH CAROLINA,2014,7,7,0,0
NORTH CAROLINA,2014,7,7,0,0
NORTH DAKOTA,2014,7,7,0,2
NORTH DAKOTA,2014,7,7,0,2
OHIO,2014,7,7,23,165
OHIO,2014,7,7,1,166
OKLAHOMA,2014,7,7,0,4
OKLAHOMA,2014,7,7,0,4
OREGON,2014,7,7,0,0
OREGON,2014,7,7,0,0
PENNSYLVANIA,2014,7,7,0,0
PENNSYLVANIA,2014,7,7,0,0
RHODE ISLAND,2014,7,7,0,0
RHODE ISLAND,2014,7,7,0,0
SOUTH CAROLINA,2014,7,7,5,46
SOUTH CAROLINA,2014,7,7,0,46
SOUTH DAKOTA,2014,7,7,3,10
SOUTH DAKOTA,2014,7,7,0,10
TENNESSEE,2014,7,7,13,80
TENNESSEE,2014,7,7,0,80
TEXAS,2014,7,7,23,124
TEXAS,2014,7,7,2,126
UTAH,2014,7,7,0,0
UTAH,2014,7,7,0,0
VERMONT,2014,7,7,0,6
VERMONT,2014,7,7,0,6
VIRGINIA,2014,7,7,0,0
VIRGINIA,2014,7,7,0,0
WASHINGTON,2014,7,7,0,0
WASHINGTON,2014,7,7,0,0
WEST VIRGINIA,2014,7,7,0,6
WEST VIRGINIA,2014,7,7,0,6
WISCONSIN,2014,7,7,2,33
WISCONSIN,2014,7,7,1,34
WYOMING,2014,7,7,0,0
WYOMING,2014,7,7,0,0
ALABAMA,2014,8,8,2,21
ALABAMA,2014,8,8,1,22
ALASKA,2014,8,8,0,6
ALASKA,2014,8,8,0,6
ARIZONA,2014,8,8,20,147
ARIZONA,2014,8,8,1,148
ARKANSAS,2014,8,8,0,5
ARKANSAS,2014,8,8,0,5
CALIFORNIA,2014,8,8,0,0
CALIFORNIA,2014,8,8,0,0
COLORADO,2014,8,8,0,0
COLORADO,2014,8,8,0,0
CONNECTICUT,2014,8,8,0,0
CONNECTICUT,2014,8,8,0,0
DELAWARE,2014,8,8,1,3
DELAWARE,2014,8,8,0,3
FLORIDA,2014,8,8,35,245
FLORIDA,2014,8,8,1,246
GEORGIA,2014,8,8,8,85
GEORGIA,2014,8,8,1,86
HAWAII,2014,8,8,2,5
HAWAII,2014,8,8,0,5
IDAHO,2014,8,8,0,0
IDAHO,2014,8,8,0,0
ILLINOIS,2014,8,8,0,0
ILLINOIS,2014,8,8,0,0
INDIANA,2014,8,8,0,0
INDIANA,2014,8,8,0,0
IOWA,2014,8,8,0,0
IOWA,2014,8,8,0,0
KANSAS,2014,8,8,0,2
KANSAS,2014,8,8,0,2
KENTUCKY,2014,8,8,1,36
KENTUCKY,2014,8,8,0,36
LOUISIANA,2014,8,8,0,12
LOUISIANA,2014,8,8,0,12
MAINE,2014,8,8,3,18
MAINE,2014,8,8,0,18
MARYLAND,2014,8,8,6,93
MARYLAND,2014,8,8,0,93
MASSACHUSETTS,2014,8,8,0,0
MASSACHUSETTS,2014,8,8,0,0
MICHIGAN,2014,8,8,4,30
